time,sentiment,weekly_sentiment,monthly_sentiment,open,high,low,close,adjusted_close,volume,30_day_MA,50_day_MA,100_day_MA,200_day_MA,4_week_high,4_week_low,10_week_high,10_week_low,52_week_high,52_week_low
2022-10-24,0.1452005046144264,0.12093634263191647,0.13802771309307352,243.76,247.84,241.295,247.25,246.556423002351,24911212.0,238.84710973144675,238.84710973144675,257.7540982082736,272.803495430358,248.500952930985,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-23,0.16113923000345345,0.12630235719238583,0.13843914174504737,243.76,247.84,241.295,247.25,246.556423002351,24911212.0,238.84710973144675,238.84710973144675,257.7540982082736,272.803495430358,248.500952930985,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-22,0.09801633229452693,0.11367247193613836,0.13535780865692723,243.76,247.84,241.295,247.25,246.556423002351,24911212.0,238.84710973144675,238.84710973144675,257.7540982082736,272.803495430358,248.500952930985,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-21,0.07737606033867851,0.1028760139150843,0.13962699788165106,234.74,243.0,234.5,242.12,241.440813497793,26299733.0,239.49196239154057,239.49196239154057,257.99932292836576,273.12536746742904,251.512481333278,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-20,0.20141227983523732,0.10576524732742766,0.14513193576758565,235.77,241.31,234.87,236.15,235.487560331669,21811015.0,240.2345401454836,240.2345401454836,258.2902308196266,273.48520010389046,251.512481333278,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-19,0.1223952977322291,0.11283489566884651,0.1442400367624202,237.04,239.61,234.29,236.48,235.816634627284,19985698.0,240.97811509426185,240.97811509426185,258.6543037983876,273.9373556582177,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-18,0.04101469360486359,0.12146034881219948,0.14301780897994557,243.24,243.93,235.37,238.5,237.830968194381,26329591.0,241.69642777388177,241.69642777388177,258.9420473773617,274.4162961801549,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-17,0.18276260653771179,0.13864164143283098,0.1482540571089482,235.82,238.96,235.135,237.53,236.863689204241,28142268.0,242.1867152345201,242.1867152345201,259.1760140157482,274.8929412768295,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-16,0.07273003320972132,0.14747548526358625,0.14192934973288607,235.82,238.96,235.135,237.53,236.863689204241,28142268.0,242.1867152345201,242.1867152345201,259.1760140157482,274.8929412768295,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-15,0.02244112614714854,0.14553632770563982,0.1449805602190356,235.82,238.96,235.135,237.53,236.863689204241,28142268.0,242.1867152345201,242.1867152345201,259.1760140157482,274.8929412768295,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-14,0.09760069422508197,0.15508995006994483,0.1490734109297382,235.54,237.24,228.34,228.56,227.918851532528,30198588.0,242.8026492443932,242.8026492443932,259.3907962090484,275.38928183069595,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-13,0.25089981822516927,0.17410034944997024,0.14738158654647704,219.85,236.1,219.13,234.24,233.582918196444,42551818.0,243.8610053628151,243.8610053628151,259.7052760728717,275.94337301748567,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-12,0.18277346973569994,0.15657693846091525,0.14361123755544453,225.4,227.86,223.96,225.75,225.116734045625,21903937.0,244.7661258748952,244.7661258748952,259.88261353521096,276.46567675643286,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-11,0.161283741949284,0.1463483032968302,0.14469817561671897,227.62,229.06,224.11,225.41,224.777687801658,30473954.0,246.0033122670957,246.0033122670957,260.150384286056,277.03625504103064,265.902002805165,224.777687801658,292.02526730433,224.777687801658,339.886189703787,224.777687801658
2022-10-10,0.24459951335299868,0.14967826675697762,0.1447356068173481,233.05,234.559,226.73,229.25,228.606915968813,29743608.0,247.32692221168,247.32692221168,260.43089922378493,277.57009311585114,265.902002805165,228.606915968813,292.02526730433,228.606915968813,339.886189703787,228.606915968813
2022-10-09,0.05915593030409625,0.13138453659657104,0.14247215003126085,233.05,234.559,226.73,229.25,228.606915968813,29743608.0,247.32692221168,247.32692221168,260.43089922378493,277.57009311585114,265.902002805165,228.606915968813,292.02526730433,228.606915968813,339.886189703787,228.606915968813
2022-10-08,0.08931648269728372,0.1434864538502405,0.1509117076278698,233.05,234.559,226.73,229.25,228.606915968813,29743608.0,247.32692221168,247.32692221168,260.43089922378493,277.57009311585114,265.902002805165,228.606915968813,292.02526730433,228.606915968813,339.886189703787,228.606915968813
2022-10-07,0.2306734898852599,0.16749556404199767,0.15319635675179952,240.902,241.32,233.17,234.24,233.582918196444,37769602.0,248.6179571249812,248.6179571249812,260.7934316435127,278.0774050489228,265.902002805165,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-06,0.12823594130178434,0.1572652795371529,0.1507549548280968,247.93,250.34,246.08,246.79,246.097713378161,20239886.0,250.10078584491848,250.10078584491848,261.0533948047656,278.5305646182412,265.902002805165,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-05,0.11117302358710468,0.16118599630858918,0.1510314246930231,245.99,250.58,244.1,249.2,248.500952930985,20347136.0,251.06474085227512,251.06474085227512,261.1844379259014,278.8845969185379,267.337963367848,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-04,0.18459348617031582,0.17123239131541687,0.15077921133794694,245.09,250.36,244.975,248.88,248.181850583722,34888416.0,251.9701937626336,251.9701937626336,261.23417246863954,279.24588027177646,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-03,0.11654340223015257,0.1717776129733431,0.14571221580474167,235.41,241.61,234.66,240.74,240.064684625222,28880357.0,252.9298275923711,252.9298275923711,261.33871608526994,279.61420745957304,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-02,0.1438693510797826,0.17432802601702663,0.14416248998601594,235.41,241.61,234.66,240.74,240.064684625222,28880357.0,252.9298275923711,252.9298275923711,261.33871608526994,279.61420745957304,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-10-01,0.2573802540395838,0.14508926910431355,0.144273594363169,235.41,241.61,234.66,240.74,240.064684625222,28880357.0,252.9298275923711,252.9298275923711,261.33871608526994,279.61420745957304,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-09-30,0.15906149835134656,0.1308268562663219,0.1373011234365295,238.29,240.54,232.73,232.9,232.246677117281,35694832.0,254.4392481745803,254.4392481745803,261.613273967496,280.07141242944584,278.067779794563,232.246677117281,292.02526730433,232.246677117281,339.886189703787,232.246677117281
2022-09-29,0.15568095870183843,0.11791796183896512,0.13800847018453838,238.89,239.95,234.41,237.5,236.833773359185,27484233.0,256.34289311497054,256.34289311497054,261.917173307866,280.5364538759445,278.067779794563,235.746830988821,292.02526730433,235.746830988821,339.886189703787,235.325959814769
2022-09-28,0.18149778863489843,0.1279766833153084,0.13649853609451107,236.81,242.33,234.73,241.07,240.393758920837,29029679.0,258.1318606493132,258.1318606493132,262.2759561496168,281.033340250696,285.347302091498,235.746830988821,292.02526730433,235.746830988821,339.886189703787,235.325959814769
2022-09-27,0.18841003777579926,0.13669474164128245,0.13525547246751662,239.98,241.8,234.5,236.41,235.746830988821,27018732.0,259.8277023096933,259.8277023096933,262.62514669192404,281.5279791827849,289.356025328988,235.746830988821,292.02526730433,235.746830988821,339.886189703787,235.325959814769
2022-09-26,0.13439629353593727,0.13472978048477882,0.130871333101474,237.045,241.45,236.9,237.45,236.783913617425,27694190.0,261.7036501868769,261.7036501868769,263.14617881678214,281.99909623868183,290.502799389464,236.783913617425,292.02526730433,236.783913617425,339.886189703787,235.325959814769
2022-09-25,-0.06080194730920883,0.12777723344507202,0.13105268959339764,237.045,241.45,236.9,237.45,236.783913617425,27694190.0,261.7036501868769,261.7036501868769,263.14617881678214,281.99909623868183,290.502799389464,236.783913617425,292.02526730433,236.783913617425,339.886189703787,235.325959814769
2022-09-24,0.1575433641736421,0.16476353127137935,0.13708715661596788,237.045,241.45,236.9,237.45,236.783913617425,27694190.0,261.7036501868769,261.7036501868769,263.14617881678214,281.99909623868183,290.502799389464,236.783913617425,292.02526730433,236.783913617425,339.886189703787,235.325959814769
2022-09-23,0.06869923735984931,0.14126039142598013,0.13453438025936673,239.54,241.13,235.2,237.92,237.252595189967,34176048.0,263.493284635543,263.493284635543,263.57544242046174,282.4742900302327,291.26900873224,237.252595189967,292.02526730433,237.252595189967,339.886189703787,235.325959814769
2022-09-22,0.22609200903624133,0.15491283577374573,0.1391115972228916,237.8704,243.86,237.57,240.98,240.304011385669,30927092.0,265.1050988029524,265.1050988029524,264.02672162295994,282.94689276288346,292.02526730433,238.27970587022,292.02526730433,238.27970587022,339.886189703787,235.325959814769
2022-09-21,0.24252419691671667,0.14336064126402923,0.13504039615565042,244.27,247.66,238.9,238.95,238.27970587022,28625557.0,266.6861812613942,266.6861812613942,264.37849715380565,283.36099854343405,292.02526730433,238.27970587022,292.02526730433,238.27970587022,339.886189703787,235.325959814769
2022-09-20,0.1746553096802739,0.11540660780839075,0.12987400711062289,242.065,243.51,239.64,242.45,241.769887793408,26660299.0,268.1071996140116,268.1071996140116,264.87072623799463,283.76947524558625,292.02526730433,241.769887793408,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-19,0.08572846425798974,0.11014004192466488,0.12613121132773944,242.465,245.14,240.85,244.52,243.834081102265,26826931.0,269.3462034826658,269.3462034826658,265.2644243292614,284.1925966125634,292.02526730433,243.834081102265,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-18,0.1981021374749426,0.12866192011265695,0.1303087051540503,242.465,245.14,240.85,244.52,243.834081102265,26826931.0,269.3462034826658,269.3462034826658,265.2644243292614,284.1925966125634,292.02526730433,243.834081102265,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-17,-0.006978614744152617,0.12356256875454483,0.12733824051851625,242.465,245.14,240.85,244.52,243.834081102265,26826931.0,269.3462034826658,269.3462034826658,265.2644243292614,284.1925966125634,292.02526730433,243.834081102265,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-16,0.16426634779420846,0.14980177225662103,0.1302275153346889,244.26,245.3,242.0627,244.74,244.053463966008,39791768.0,270.602309227942,270.602309227942,265.50843536139047,284.608319295237,292.02526730433,244.053463966008,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-15,0.1452266474682258,0.1709555308863577,0.13102353379152792,249.77,251.4,244.02,245.38,244.691668660534,31530948.0,271.87564744545074,271.87564744545074,265.8544813205372,285.0254711041729,292.02526730433,244.691668660534,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-14,0.0468459627272474,0.17275971787877903,0.13037737481609157,253.53,254.23,249.86,252.22,251.512481333278,23912954.0,273.0885724751127,273.0885724751127,266.1277366255641,285.4693481349483,292.02526730433,251.283126521183,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-13,0.13778934849419283,0.18855764208548362,0.13325600771678742,258.84,260.4,251.59,251.99,251.283126521183,33353318.0,273.8203924298723,273.8203924298723,266.40008580037227,285.844697608168,292.02526730433,251.283126521183,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-12,0.21538161157393435,0.18837774047910932,0.12976555261212236,265.78,267.45,265.16,266.65,265.902002805165,18747690.0,274.6656674066564,274.6656674066564,266.72982086557624,286.2619572161964,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-11,0.16240667796815753,0.17240988495923584,0.12342779095264696,265.78,267.45,265.16,266.65,265.902002805165,18747690.0,274.6656674066564,274.6656674066564,266.72982086557624,286.2619572161964,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-10,0.17669580977038088,0.15386373384580723,0.12096326706132274,265.78,267.45,265.16,266.65,265.902002805165,18747690.0,274.6656674066564,274.6656674066564,266.72982086557624,286.2619572161964,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-09,0.3123426582023651,0.13862885068837866,0.11841985123845326,260.5,265.23,260.29,264.46,263.718146116084,22093190.0,275.11419852054496,275.11419852054496,266.9028450268932,286.60498324803297,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,235.325959814769
2022-09-08,0.15785595641517516,0.11503739700152281,0.11530477258407983,257.51,260.43,254.79,258.52,257.794808795017,20319911.0,275.4919020671769,275.4919020671769,267.0502588549076,286.96957755792124,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,232.145613161205
2022-09-07,0.15743143217417946,0.09937313554798337,0.11826297894845399,254.7,258.83,253.22,258.09,257.366015015882,24126700.0,275.81264215398784,275.81264215398784,267.25005673790395,287.38003446246506,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-09-06,0.13653003724957274,0.10263748820761656,0.11840256505119215,256.2,257.83,251.94,253.25,252.539592013531,21283869.0,275.589105438963,275.589105438963,267.5314703688395,287.7835217777301,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-09-05,0.10360662293481993,0.09890218802925195,0.1169012263175469,256.2,257.83,251.94,253.25,252.539592013531,21283869.0,275.589105438963,275.589105438963,267.5314703688395,287.7835217777301,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-09-04,0.032583620174157314,0.10470208187071552,0.1165511198752565,256.2,257.83,251.94,253.25,252.539592013531,21283869.0,275.589105438963,275.589105438963,267.5314703688395,287.7835217777301,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-09-03,0.0700516276683809,0.10817382995933873,0.11861521415394966,256.2,257.83,251.94,253.25,252.539592013531,21283869.0,275.589105438963,275.589105438963,267.5314703688395,287.7835217777301,292.02526730433,252.539592013531,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-09-02,0.14720248239437408,0.11814316719151956,0.12526671906177872,261.695,264.74,254.47,256.06,255.341709500433,22855380.0,275.7563122935158,275.7563122935158,267.8059566220422,288.2004922134006,292.02526730433,255.341709500433,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-09-01,0.048206126240399126,0.11429025018773734,0.12457183199241903,258.87,260.89,255.41,260.4,259.669535085186,23263431.0,275.8808641623341,275.8808641623341,268.0841866544802,288.6023149458098,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-08-31,0.18028190079161194,0.11896938550705292,0.13246822418148643,265.39,267.11,261.33,261.47,260.736533558847,24791834.0,276.0097533538959,276.0097533538959,268.4353783099964,288.9654912527108,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-08-30,0.11038293600102035,0.12264564914619322,0.13302046147077162,266.67,267.05,260.66,262.97,262.232325811641,22767071.0,276.0178309941308,276.0178309941308,268.8195767926695,289.3265461554498,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-08-29,0.14420587982506486,0.12172751214876265,0.13035204327238736,265.85,267.4,263.85,265.23,264.485986139186,20121371.0,275.88516518701255,275.88516518701255,269.17025470776,289.6589124147629,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-08-28,0.05688585679451989,0.11363131868316642,0.12878515901802237,265.85,267.4,263.85,265.23,264.485986139186,20121371.0,275.88516518701255,275.88516518701255,269.17025470776,289.6589124147629,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-08-27,0.1398369882936467,0.1144149728830594,0.12974896849229528,265.85,267.4,263.85,265.23,264.485986139186,20121371.0,275.88516518701255,275.88516518701255,269.17025470776,289.6589124147629,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,228.285873569264
2022-08-26,0.12023206336789855,0.12458872870501203,0.13144466450261388,279.08,280.34,267.98,268.09,267.337963367848,27549307.0,275.50224380491323,275.50224380491323,269.6113601376087,289.971951682013,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-25,0.08096007347560814,0.12298246228230089,0.13343014847758855,277.33,279.02,274.52,278.85,278.067779794563,16583407.0,275.1061845271681,275.1061845271681,270.06454537713546,290.296192569678,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-24,0.20601574626559396,0.12280239889164653,0.13320270193621025,275.41,277.23,275.11,275.79,275.016363598861,18137019.0,274.26489791983454,274.26489791983454,270.35534011012027,290.5719261163395,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-23,0.10395597701900645,0.12024970678218723,0.13261311879337204,276.44,278.86,275.4,276.44,275.664540241739,17527409.0,273.48021502525046,273.48021502525046,270.6656305366071,290.8583188408536,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-22,0.08753252556589124,0.12337626409449134,0.13288562678047378,282.08,282.46,277.22,277.75,276.970865475847,25061070.0,272.7054370164076,272.7054370164076,271.02453153894,291.1433493952585,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-21,0.06237143619377077,0.12990089612052444,0.12937354106287566,282.08,282.46,277.22,277.75,276.970865475847,25061070.0,272.7054370164076,272.7054370164076,271.02453153894,291.1433493952585,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-20,0.21105327904731508,0.1257157902863059,0.12910791724995507,282.08,282.46,277.22,277.75,276.970865475847,25061070.0,272.7054370164076,272.7054370164076,271.02453153894,291.1433493952585,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-19,0.10898819840892052,0.09917228782092839,0.12730458519746046,288.9,289.25,285.56,286.15,285.347302091498,20570033.0,272.24666934719335,272.24666934719335,271.3857554385761,291.4097850077644,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-18,0.07969962974102762,0.09624125393800124,0.12687361692348695,290.189,291.91,289.08,290.17,289.356025328988,17186192.0,271.61317021632084,271.61317021632084,271.6164609302333,291.6300371729773,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-17,0.18814690149937888,0.09919749755846828,0.12730476034101096,289.74,293.35,289.47,291.32,290.502799389464,18253358.0,270.87059221188923,270.87059221188923,271.7373948214492,291.8116563502245,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-16,0.1258418782051354,0.10358941142586585,0.12725478624555933,291.99,294.04,290.42,292.71,291.26900873224,18102882.0,270.01714777943846,270.01714777943846,271.8510301222864,291.9986656163451,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,226.808932398878
2022-08-15,0.13320494974812278,0.12084087844604655,0.131222677772905,291.0,294.18,290.11,293.47,292.02526730433,18085654.0,269.0267144038853,269.0267144038853,271.9112419426893,292.1459010876591,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,223.894435155984
2022-08-14,0.03307569535424096,0.12490003066150392,0.13617996462204077,291.0,294.18,290.11,293.47,292.02526730433,18085654.0,269.0267144038853,269.0267144038853,271.9112419426893,292.1459010876591,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,223.894435155984
2022-08-13,0.02524876178967258,0.1332449135023574,0.1410964225592025,291.0,294.18,290.11,293.47,292.02526730433,18085654.0,269.0267144038853,269.0267144038853,271.9112419426893,292.1459010876591,292.02526730433,250.659913565137,292.02526730433,241.067370624415,339.886189703787,223.894435155984
2022-08-12,0.08847096122843054,0.14293843748470533,0.14799960755452282,288.48,291.91,286.94,291.91,290.472947077408,22619675.0,267.90260900879167,267.90260900879167,272.00925550245154,292.2835213675227,290.472947077408,250.659913565137,290.472947077408,241.067370624415,339.886189703787,223.894435155984
2022-08-11,0.10039333508429685,0.14380064995706549,0.1535532028718139,290.85,291.21,286.51,287.02,285.607020212249,20065938.0,266.7390322233126,266.7390322233126,272.0741521785108,292.36433484548235,287.736485138924,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-10,0.2188902985711619,0.16797256993120202,0.15185496010889835,288.17,289.81,286.94,289.16,287.736485138924,24687845.0,265.85142347817526,265.85142347817526,272.2003148393817,292.4596888736929,287.736485138924,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-09,0.2466021473464003,0.1547533658944051,0.14811012904247758,279.64,283.08,277.61,282.3,280.910256448742,23405238.0,264.7674528581794,264.7674528581794,272.2534655350847,292.5494878785818,282.25361049127,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-08,0.16161901525632427,0.16025275797526534,0.14657297561625543,284.05,285.92,279.32,280.32,278.940003853033,18757818.0,264.1899764660703,264.1899764660703,272.3666394827187,292.68132839789104,282.25361049127,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-07,0.0914898752402153,0.16528561572009998,0.15303530711932573,284.05,285.92,279.32,280.32,278.940003853033,18757818.0,264.1899764660703,264.1899764660703,272.3666394827187,292.68132839789104,282.25361049127,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-06,0.093103429666108,0.15654854640713964,0.15432704554044144,284.05,285.92,279.32,280.32,278.940003853033,18757818.0,264.1899764660703,264.1899764660703,272.3666394827187,292.68132839789104,282.25361049127,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-05,0.09450644853495181,0.15713367819685486,0.15412319262254082,279.15,283.65,278.68,282.91,281.517253460551,16774606.0,263.7713807125713,263.7713807125713,272.4276477476487,292.80645784096146,282.25361049127,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-04,0.2695967749032525,0.1558899199808199,0.15335839184835545,281.8,283.8,280.1677,283.65,282.25361049127,18098668.0,262.9736605959586,262.9736605959586,272.3565701857353,292.92275510111614,282.25361049127,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-03,0.12635587031358358,0.1446200762236703,0.14694329471068454,276.76,283.5,276.61,282.47,281.079419550394,23518874.0,261.96133552489766,261.96133552489766,272.31416242332693,293.03072323317264,281.079419550394,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-02,0.2850978919124219,0.15225446369560672,0.14314201548610678,276.0,277.89,272.38,274.82,273.467079976065,22754184.0,261.0083833855928,261.0083833855928,272.3382911161574,293.1293348558172,279.35793622182,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-08-01,0.1968490194701669,0.12211714731301207,0.12618583430666944,277.82,281.28,275.84,278.01,276.641375824707,21539580.0,260.10717525385206,260.10717525385206,272.4674294598698,293.2587899628238,279.35793622182,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-31,0.030330390049492735,0.1208998948144808,0.11793688217303827,277.82,281.28,275.84,278.01,276.641375824707,21539580.0,260.10717525385206,260.10717525385206,272.4674294598698,293.2587899628238,279.35793622182,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-30,0.09719935219411457,0.1325857271834187,0.11628291519259958,277.82,281.28,275.84,278.01,276.641375824707,21539580.0,260.10717525385206,260.10717525385206,272.4674294598698,293.2587899628238,279.35793622182,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-29,0.08580014102270721,0.11615295601825197,0.1152783757101894,277.7,282.0,276.63,280.74,279.35793622182,32152752.0,259.0112637090338,259.0112637090338,272.43925401090183,293.34053434743487,279.35793622182,250.659913565137,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-28,0.1907078686032051,0.11166761041588709,0.11676458501095846,269.75,277.84,267.87,276.41,275.049252515043,33459327.0,258.05001926082446,258.05001926082446,272.4142881953252,293.3917380722944,275.049252515043,246.430836023843,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-27,0.17979658261713863,0.10684553168292603,0.110859187546469,261.16,270.05,258.85,268.74,267.417011399344,45994049.0,256.9912572598983,256.9912572598983,272.54110491914213,293.47115959119344,267.417011399344,243.764029480157,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-26,0.07413667723425937,0.09488304133615119,0.10466354065883844,259.86,259.88,249.57,251.9,250.659913565137,39347957.0,256.112935900734,256.112935900734,272.80439893595127,293.59180758442164,267.078685196041,243.764029480157,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-25,0.18832825198044795,0.0975255063407923,0.09916936676672966,260.995,261.5,256.81,258.83,257.555797650116,21055998.0,256.1490903675576,256.1490903675576,273.27765029173554,293.79624106682087,267.078685196041,243.286392487258,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-24,0.11213121663205802,0.09728542443441843,0.0921409402606835,260.995,261.5,256.81,258.83,257.555797650116,21055998.0,256.1490903675576,256.1490903675576,273.27765029173554,293.79624106682087,267.078685196041,243.286392487258,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-23,-0.01783004596205246,0.11624933977633944,0.08901577061316163,260.995,261.5,256.81,258.83,257.555797650116,21055998.0,256.1490903675576,256.1490903675576,273.27765029173554,293.79624106682087,267.078685196041,243.286392487258,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-22,0.054402721806153014,0.15907128280266067,0.09311815624247294,265.24,265.33,259.07,260.36,259.078265564982,21881290.0,256.34677901184085,256.34677901184085,273.629927694324,293.9575926003659,267.078685196041,241.067370624415,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-21,0.1569533174724777,0.1770950987545092,0.09246733189677678,259.79,264.89,257.03,264.84,263.53621083204,22404675.0,256.6801298298016,256.6801298298016,274.0050983626892,294.0898254732632,267.078685196041,241.067370624415,287.850043474633,241.067370624415,339.886189703787,223.244581041014
2022-07-20,0.09605915018971474,0.18786524077976705,0.08837688249495486,259.9,264.87,258.91,262.27,260.978862765893,22788282.0,256.9342061746354,256.9342061746354,274.3209982871104,294.17183512233913,267.078685196041,241.067370624415,294.788700636808,241.067370624415,339.886189703787,223.244581041014
2022-07-19,0.09263393226674718,0.21058233657368808,0.08577181613599176,257.575,259.72,253.68,259.53,258.252351598094,25012562.0,257.14914282144,257.14914282144,274.63547148120443,294.2962459630629,269.078790103806,241.067370624415,299.15638182616,241.067370624415,339.886189703787,223.244581041014
2022-07-18,0.1866476786358308,0.20441263942084298,0.08541800727426072,259.75,260.84,253.3,254.25,252.998344676205,20975034.0,257.49708810307266,257.49708810307266,274.8350616173594,294.3987915699,271.158501177053,241.067370624415,299.15638182616,241.067370624415,339.886189703787,223.244581041014
2022-07-17,0.24487862402550523,0.192969451984087,0.0775121969266235,259.75,260.84,253.3,254.25,252.998344676205,20975034.0,257.49708810307266,257.49708810307266,274.8350616173594,294.3987915699,271.158501177053,241.067370624415,299.15638182616,241.067370624415,339.886189703787,223.244581041014
2022-07-16,0.281923555222196,0.1866278692032628,0.07025678498187636,259.75,260.84,253.3,254.25,252.998344676205,20975034.0,257.49708810307266,257.49708810307266,274.8350616173594,294.3987915699,271.158501177053,241.067370624415,299.15638182616,241.067370624415,339.886189703787,223.244581041014
